num_pontos,pontos_fecho,tempo_execucao
4096,20,0.028594
4096,22,0.034016
4096,27,0.040274
4096,23,0.033819
4096,28,0.041840
4096,24,0.033152
4096,21,0.032211
4096,21,0.042912
4096,24,0.041732
4096,25,0.048062
4096,25,0.051819
4096,21,0.041388
4096,22,0.034916
4096,24,0.039930
4096,25,0.038815
4096,21,0.037463
4096,20,0.030329
4096,25,0.046193
4096,27,0.048606
4096,25,0.043142
4096,24,0.050186
4096,23,0.032494
4096,24,0.042195
4096,18,0.033417
4096,20,0.028626
4096,20,0.030690
4096,20,0.030704
4096,20,0.028839
4096,20,0.031574
4096,21,0.032541
4096,19,0.028476
4096,21,0.036383
4096,25,0.037302
4096,21,0.030130
4096,24,0.036383
4096,21,0.027750
4096,28,0.046348
4096,17,0.029019
4096,21,0.036578
4096,20,0.028156
4096,20,0.033082
4096,22,0.041334
4096,22,0.033214
4096,26,0.043091
4096,22,0.036716
4096,22,0.037307
4096,21,0.037029
4096,21,0.029072
4096,22,0.035584
4096,26,0.047444
4096,21,0.029128
4096,22,0.043973
4096,22,0.031528
4096,23,0.035393
4096,18,0.024713
4096,19,0.034446
4096,18,0.032107
4096,20,0.037961
4096,23,0.035173
4096,19,0.028021
4096,24,0.039756
4096,18,0.039916
4096,19,0.058082
4096,23,0.055262
4096,19,0.050877
4096,17,0.030317
4096,19,0.034705
4096,18,0.041846
4096,19,0.031686
4096,23,0.034870
4096,23,0.037097
4096,24,0.057016
4096,22,0.040923
4096,23,0.042995
4096,14,0.019914
4096,20,0.035171
4096,24,0.041814
4096,23,0.036100
4096,24,0.035634
4096,29,0.052757
4096,24,0.035203
4096,18,0.024623
4096,23,0.046195
4096,20,0.032224
4096,20,0.035021
4096,26,0.041776
4096,15,0.021121
4096,20,0.043837
4096,21,0.036183
4096,26,0.049492
4096,23,0.037510
4096,22,0.033405
4096,27,0.039696
4096,30,0.043286
4096,25,0.035116
4096,25,0.038227
4096,30,0.044131
4096,27,0.040276
4096,27,0.040984
4096,26,0.048832
4096,20,0.033649
4096,23,0.048351
4096,23,0.050053
4096,19,0.037858
4096,23,0.044358
4096,27,0.044769
4096,23,0.031485
4096,16,0.030048
4096,21,0.038921
4096,22,0.038007
4096,22,0.040453
4096,23,0.043885
4096,20,0.033316
4096,21,0.032299
4096,28,0.061684
4096,22,0.047027
4096,23,0.046797
4096,23,0.043669
4096,19,0.037141
4096,17,0.024022
4096,19,0.036740
4096,21,0.048648
4096,17,0.031848
4096,24,0.042343
4096,20,0.034272
4096,25,0.045661
4096,25,0.036720
4096,23,0.035213
4096,20,0.033091
4096,24,0.038743
4096,20,0.030666
4096,23,0.100194
4096,18,0.040950
4096,21,0.033325
4096,24,0.048352
4096,16,0.023103
4096,21,0.034167
4096,21,0.037824
4096,22,0.036245
4096,19,0.027374
4096,19,0.040441
4096,22,0.031199
4096,22,0.040183
4096,26,0.042663
4096,19,0.027985
4096,23,0.040003
4096,26,0.036831
4096,27,0.041482
4096,19,0.031319
4096,26,0.039008
4096,22,0.031509
4096,16,0.036219
4096,25,0.045966
4096,26,0.040380
4096,19,0.028904
4096,22,0.036595
4096,21,0.030162
4096,23,0.036079
4096,18,0.028873
4096,20,0.032940
4096,19,0.036633
4096,24,0.035685
4096,24,0.035710
4096,24,0.039466
4096,22,0.029544
4096,23,0.038590
4096,21,0.036592
4096,23,0.048286
4096,23,0.046719
4096,19,0.036899
4096,19,0.043422
4096,21,0.035623
4096,23,0.044554
4096,24,0.042019
4096,20,0.044795
4096,18,0.024895
4096,20,0.031247
4096,27,0.041665
4096,23,0.032594
4096,24,0.037881
4096,21,0.029876
4096,20,0.031755
4096,25,0.042124
4096,23,0.042430
4096,23,0.037460
4096,23,0.037354
4096,21,0.041278
4096,19,0.028725
4096,19,0.029357
4096,24,0.044792
4096,21,0.034107
4096,30,0.048429
4096,21,0.031600
4096,23,0.038393
4096,22,0.030632
4096,21,0.033965
4096,22,0.029882
4096,23,0.046583
4096,20,0.029448
4096,19,0.028843
4096,23,0.032658
4096,17,0.022862
4096,23,0.038365
4096,25,0.045583
4096,24,0.044818
4096,23,0.038771
4096,23,0.048577
4096,28,0.042176
4096,19,0.026248
4096,21,0.031011
4096,25,0.045220
4096,21,0.030664
4096,24,0.035429
4096,24,0.032462
4096,18,0.026366
4096,18,0.025231
4096,22,0.032261
4096,16,0.022007
4096,20,0.040852
4096,17,0.022893
4096,15,0.027363
4096,19,0.039076
4096,20,0.040678
4096,19,0.038501
4096,22,0.040055
4096,21,0.036040
4096,21,0.046025
4096,21,0.050392
4096,24,0.037693
4096,25,0.049851
4096,25,0.041950
4096,22,0.038786
4096,23,0.040350
4096,19,0.031521
4096,25,0.038187
4096,21,0.030809
4096,22,0.035409
4096,23,0.034408
4096,25,0.045315
4096,23,0.036238
4096,25,0.035678
4096,22,0.034538
4096,16,0.022887
4096,23,0.046236
4096,23,0.047183
4096,25,0.044105
4096,23,0.035026
4096,23,0.040487
4096,23,0.041988
4096,22,0.040552
4096,26,0.065897
4096,22,0.042227
4096,19,0.030904
4096,21,0.034383
4096,26,0.040866
4096,21,0.037462
4096,19,0.035728
4096,26,0.046675
4096,17,0.034592
4096,19,0.028741
4096,23,0.033094
4096,20,0.032663
4096,27,0.038818
4096,21,0.034086
4096,23,0.040228
4096,27,0.038469
4096,30,0.046712
4096,19,0.026764
4096,22,0.035469
4096,22,0.045338
4096,25,0.035305
4096,27,0.038181
4096,21,0.032667
4096,29,0.050153
4096,24,0.058835
4096,27,0.060869
4096,25,0.059407
4096,24,0.042499
4096,22,0.033708
4096,25,0.038622
4096,21,0.032614
4096,21,0.035641
4096,20,0.027916
4096,24,0.035095
4096,24,0.038983
4096,20,0.029636
4096,20,0.031576
4096,21,0.037563
4096,19,0.030410
4096,22,0.040131
4096,26,0.039071
4096,17,0.023722
4096,24,0.040136
4096,25,0.045723
4096,22,0.029401
4096,26,0.045138
4096,19,0.031922
4096,23,0.042273
4096,23,0.035840
4096,20,0.029550
4096,22,0.035349
4096,18,0.031236
4096,20,0.032693
4096,21,0.034793
4096,26,0.051556
4096,17,0.024770
4096,25,0.050191
4096,25,0.039896
4096,22,0.039118
4096,19,0.042498
4096,23,0.039632
4096,16,0.029669
4096,19,0.029929
4096,22,0.037197
4096,20,0.031432
4096,23,0.044798
4096,13,0.019040
4096,22,0.041239
4096,20,0.037520
4096,20,0.036112
4096,20,0.037479
4096,22,0.031820
4096,24,0.046541
4096,24,0.036107
4096,19,0.025031
4096,21,0.039997
4096,24,0.036925
4096,19,0.042066
4096,23,0.056711
4096,23,0.053009
4096,22,0.042773
4096,24,0.040704
4096,21,0.034480
4096,23,0.042085
4096,23,0.041349
4096,25,0.044161
4096,18,0.024773
4096,24,0.044322
4096,27,0.039210
4096,23,0.034174
4096,20,0.038067
4096,27,0.041627
4096,24,0.039995
4096,17,0.023286
4096,20,0.035651
4096,24,0.042009
4096,20,0.040708
4096,22,0.031725
4096,24,0.034177
4096,24,0.036325
4096,23,0.039028
4096,18,0.028862
4096,22,0.032298
4096,19,0.026289
4096,27,0.046839
4096,20,0.033717
4096,25,0.057886
4096,25,0.078865
4096,26,0.049477
4096,22,0.033946
4096,16,0.025279
4096,22,0.044741
4096,23,0.035786
4096,24,0.035524
4096,11,0.017617
4096,20,0.032533
4096,22,0.036795
4096,23,0.035984
4096,20,0.033776
4096,16,0.030855
4096,23,0.032695
4096,24,0.046465
4096,24,0.037510
4096,28,0.053425
4096,22,0.036851
4096,22,0.035102
4096,22,0.044123
4096,23,0.044143
4096,16,0.023351
4096,23,0.037915
4096,26,0.051426
4096,20,0.039305
4096,23,0.037363
4096,26,0.075548
4096,19,0.045627
4096,24,0.034437
4096,26,0.045757
4096,23,0.041104
4096,17,0.025123
4096,20,0.031802
4096,21,0.041604
4096,23,0.032451
4096,22,0.039508
4096,24,0.039391
4096,23,0.041266
4096,23,0.032733
4096,17,0.025071
4096,19,0.043277
4096,17,0.030785
4096,22,0.041208
4096,31,0.051352
4096,20,0.033542
4096,18,0.027300
4096,26,0.052148
4096,22,0.034560
4096,26,0.045041
4096,16,0.021635
4096,20,0.033721
4096,23,0.047454
4096,24,0.047154
4096,22,0.040284
4096,25,0.047978
4096,21,0.033632
4096,18,0.030988
4096,23,0.033365
4096,17,0.028839
4096,19,0.028142
4096,22,0.040576
4096,26,0.040807
4096,18,0.031401
4096,24,0.037102
4096,18,0.025407
4096,21,0.031768
4096,24,0.041348
4096,24,0.034538
4096,20,0.043046
4096,15,0.025940
4096,22,0.039106
4096,19,0.029166
4096,13,0.019605
4096,21,0.032511
4096,18,0.028363
4096,20,0.033191
4096,17,0.030172
4096,22,0.038471
4096,30,0.058389
4096,20,0.028392
4096,17,0.036321
4096,20,0.043388
4096,23,0.046143
4096,18,0.027447
4096,22,0.050608
4096,23,0.059585
4096,19,0.040994
4096,20,0.044452
4096,20,0.042201
4096,21,0.033191
4096,24,0.041309
4096,24,0.042908
4096,24,0.036462
4096,30,0.047424
4096,26,0.038333
4096,24,0.034475
4096,25,0.035114
4096,18,0.027553
4096,23,0.036170
4096,21,0.038258
4096,22,0.031081
4096,16,0.025413
4096,21,0.031554
4096,20,0.036171
4096,21,0.028946
4096,22,0.045475
4096,28,0.053018
4096,23,0.043642
4096,17,0.023199
4096,18,0.035488
4096,26,0.040265
4096,24,0.043748
4096,21,0.036160
4096,25,0.039691
4096,26,0.037427
4096,25,0.036968
4096,17,0.031041
4096,23,0.031825
4096,19,0.027386
4096,26,0.045233
4096,22,0.038943
4096,22,0.047295
4096,18,0.035667
4096,24,0.038346
4096,24,0.042856
4096,23,0.038691
4096,18,0.032026
4096,25,0.050046
4096,17,0.022672
4096,22,0.059365
4096,22,0.043971
4096,22,0.046949
4096,25,0.051570
4096,19,0.051874
4096,18,0.048343
4096,22,0.046051
4096,26,0.047307
4096,20,0.036745
4096,21,0.044146
4096,22,0.041859
4096,23,0.046617
4096,22,0.041586
4096,18,0.043271
4096,20,0.047483
4096,26,0.047705
4096,16,0.026033
4096,30,0.054003
4096,25,0.045131
4096,23,0.039990
4096,24,0.041375
4096,25,0.054257
4096,17,0.031115
4096,21,0.038699
4096,26,0.049445
4096,20,0.033273
4096,22,0.040617
4096,21,0.044945
4096,22,0.045454
4096,22,0.035161
4096,25,0.036007
4096,17,0.038569
4096,26,0.044679
4096,21,0.033182
4096,22,0.031903
4096,26,0.044089
4096,21,0.033152
4096,19,0.031022
4096,20,0.039729
4096,24,0.036774
4096,24,0.040945
4096,31,0.046447
4096,23,0.033315
4096,19,0.026856
4096,23,0.036547
4096,28,0.042684
4096,24,0.042906
4096,21,0.029848
4096,20,0.029271
4096,20,0.040365
4096,21,0.046202
4096,23,0.035306
4096,25,0.048407
4096,28,0.056888
4096,27,0.042525
4096,20,0.035940
4096,24,0.036262
4096,22,0.034602
4096,19,0.026924
4096,21,0.034011
4096,22,0.035568
4096,21,0.038186
4096,26,0.036176
4096,21,0.033692
4096,25,0.041316
4096,22,0.029796
4096,19,0.032123
8192,24,0.079014
8192,26,0.079392
8192,21,0.069665
8192,24,0.071018
8192,23,0.070767
8192,29,0.096388
8192,21,0.075496
8192,26,0.088426
8192,23,0.074935
8192,25,0.076304
8192,24,0.074094
8192,24,0.067955
8192,26,0.110640
8192,22,0.082562
8192,25,0.086861
8192,26,0.085201
8192,20,0.065366
8192,22,0.070406
8192,26,0.168479
8192,23,0.074062
8192,22,0.069082
8192,29,0.084025
8192,24,0.073314
8192,27,0.097948
8192,24,0.083241
8192,27,0.078311
8192,24,0.084550
8192,21,0.069818
8192,15,0.050224
8192,23,0.097109
8192,26,0.101108
8192,25,0.093261
8192,20,0.073589
8192,30,0.098320
8192,23,0.078623
8192,27,0.089749
8192,22,0.091674
8192,24,0.089646
8192,24,0.094073
8192,30,0.125701
8192,22,0.092925
8192,21,0.070296
8192,28,0.107396
8192,31,0.106909
8192,28,0.096091
8192,26,0.076655
8192,22,0.075306
8192,27,0.089474
8192,22,0.070584
8192,23,0.063813
8192,30,0.089263
8192,26,0.095264
8192,24,0.084139
8192,24,0.075675
8192,30,0.093089
8192,23,0.069374
8192,26,0.070948
8192,19,0.064841
8192,27,0.083196
8192,26,0.080864
8192,22,0.096586
8192,26,0.107946
8192,23,0.085919
8192,26,0.087144
8192,19,0.060172
8192,26,0.074786
8192,23,0.073016
8192,25,0.068416
8192,21,0.068655
8192,26,0.074963
8192,24,0.079528
8192,27,0.097880
8192,29,0.092118
8192,25,0.074646
8192,27,0.073093
8192,20,0.054534
8192,22,0.067978
8192,24,0.070322
8192,19,0.050746
8192,24,0.061063
8192,19,0.054081
8192,24,0.063725
8192,27,0.077399
8192,17,0.045613
8192,25,0.068283
8192,23,0.063267
8192,18,0.059357
8192,27,0.073909
8192,28,0.083034
8192,19,0.054474
8192,30,0.092316
8192,30,0.077711
8192,23,0.068077
8192,21,0.059017
8192,25,0.069564
8192,24,0.062225
8192,24,0.065928
8192,24,0.062686
8192,23,0.059575
8192,21,0.059408
8192,23,0.069150
8192,27,0.074481
8192,29,0.079400
8192,19,0.051567
8192,23,0.067184
8192,21,0.057359
8192,30,0.085012
8192,20,0.059024
8192,28,0.071365
8192,21,0.060491
8192,20,0.055084
8192,20,0.052192
8192,21,0.058902
8192,23,0.065222
8192,23,0.063076
8192,26,0.070328
8192,29,0.073637
8192,25,0.062738
8192,27,0.076829
8192,29,0.084181
8192,22,0.076431
8192,20,0.055043
8192,19,0.051487
8192,21,0.060263
8192,23,0.060230
8192,23,0.059971
8192,20,0.059534
8192,25,0.072272
8192,29,0.075701
8192,22,0.061944
8192,25,0.080499
8192,22,0.074209
8192,25,0.072691
8192,24,0.071516
8192,23,0.061968
8192,25,0.070344
8192,24,0.072050
8192,22,0.069700
8192,25,0.070740
8192,19,0.051848
8192,27,0.068554
8192,18,0.045540
8192,23,0.059737
8192,24,0.065351
8192,21,0.065850
8192,24,0.068769
8192,23,0.058751
8192,21,0.055471
8192,21,0.056910
8192,27,0.084154
8192,21,0.078766
8192,24,0.072107
8192,21,0.057395
8192,25,0.070776
8192,27,0.075586
8192,31,0.082384
8192,26,0.072108
8192,26,0.079353
8192,19,0.056188
8192,16,0.042594
8192,23,0.072316
8192,23,0.066848
8192,25,0.070408
8192,22,0.057647
8192,27,0.078066
8192,15,0.049525
8192,19,0.051879
8192,20,0.054135
8192,25,0.068178
8192,24,0.069094
8192,25,0.145906
8192,19,0.051577
8192,24,0.079010
8192,29,0.080453
8192,22,0.063391
8192,26,0.078461
8192,20,0.053288
8192,20,0.054436
8192,28,0.084962
8192,24,0.075053
8192,20,0.060772
8192,20,0.056901
8192,24,0.067176
8192,25,0.069048
8192,22,0.060841
8192,25,0.074812
8192,21,0.057080
8192,26,0.073739
8192,24,0.063807
8192,22,0.064589
8192,28,0.083005
8192,27,0.071936
8192,29,0.089092
8192,21,0.063800
8192,24,0.066463
8192,26,0.078498
8192,25,0.077909
8192,17,0.053580
8192,23,0.063533
8192,21,0.064279
8192,26,0.079594
8192,27,0.081629
8192,26,0.076695
8192,24,0.072559
8192,26,0.079721
8192,28,0.083958
8192,24,0.076891
8192,32,0.112882
8192,25,0.082651
8192,28,0.086622
8192,24,0.076033
8192,26,0.079875
8192,27,0.082405
8192,22,0.068113
8192,19,0.058818
8192,23,0.078251
8192,25,0.089994
8192,23,0.077287
8192,31,0.109765
8192,28,0.086864
8192,24,0.076958
8192,22,0.063901
8192,23,0.067186
8192,27,0.076923
8192,21,0.062929
8192,19,0.054945
8192,21,0.061415
8192,23,0.069329
8192,19,0.058473
8192,20,0.058762
8192,24,0.069433
8192,20,0.058209
8192,28,0.080788
8192,19,0.054638
8192,29,0.103323
8192,22,0.071160
8192,25,0.073242
8192,28,0.077654
8192,28,0.081181
8192,27,0.086111
8192,22,0.074650
8192,23,0.081345
8192,29,0.093878
8192,25,0.085265
8192,22,0.075730
8192,21,0.074982
8192,25,0.081493
8192,28,0.081422
8192,20,0.066535
8192,27,0.076004
8192,26,0.073008
8192,29,0.079483
8192,23,0.066762
8192,25,0.068099
8192,21,0.056933
8192,26,0.080115
8192,18,0.050500
8192,20,0.054805
8192,29,0.075050
8192,18,0.053016
8192,29,0.074159
8192,26,0.087923
8192,28,0.096186
8192,25,0.066439
8192,26,0.071802
8192,19,0.052505
8192,22,0.061148
8192,24,0.063466
8192,22,0.061867
8192,17,0.048931
8192,31,0.090789
8192,25,0.078666
8192,23,0.081409
8192,29,0.078119
8192,24,0.075280
8192,22,0.065153
8192,21,0.063649
8192,26,0.066227
8192,25,0.073230
8192,24,0.072349
8192,26,0.065768
8192,23,0.058892
8192,21,0.056885
8192,24,0.073742
8192,24,0.074094
8192,24,0.063072
8192,26,0.067419
8192,27,0.066884
8192,22,0.059666
8192,26,0.067494
8192,16,0.054719
8192,24,0.075033
8192,24,0.075799
8192,23,0.067142
8192,21,0.056181
8192,22,0.059128
8192,23,0.066169
8192,28,0.075026
8192,29,0.077862
8192,23,0.058026
8192,23,0.067213
8192,31,0.103691
8192,27,0.068816
8192,22,0.056970
8192,21,0.059078
8192,17,0.046232
8192,31,0.083433
8192,28,0.074475
8192,33,0.089249
8192,29,0.081571
8192,28,0.075615
8192,26,0.064945
8192,22,0.055872
8192,20,0.050250
8192,23,0.062224
8192,26,0.071849
8192,21,0.101739
8192,26,0.105803
8192,26,0.088259
8192,23,0.087296
8192,24,0.085242
8192,21,0.058950
8192,24,0.067469
8192,24,0.069382
8192,26,0.077114
8192,26,0.075947
8192,28,0.078288
8192,26,0.094970
8192,27,0.086619
8192,26,0.078797
8192,25,0.080858
8192,21,0.062311
8192,22,0.063388
8192,22,0.060583
8192,25,0.076377
8192,27,0.072918
8192,29,0.081215
8192,23,0.064954
8192,25,0.082945
8192,23,0.067112
8192,30,0.091234
8192,22,0.069395
8192,22,0.060835
8192,21,0.066817
8192,27,0.078667
8192,22,0.073111
8192,22,0.078735
8192,28,0.106305
8192,24,0.073492
8192,26,0.081000
8192,22,0.069695
8192,24,0.073581
8192,23,0.069841
8192,23,0.089552
8192,26,0.088065
8192,21,0.064300
8192,24,0.087959
8192,25,0.088446
8192,24,0.080835
8192,30,0.091052
8192,22,0.065014
8192,20,0.061665
8192,18,0.052427
8192,28,0.080928
8192,22,0.070296
8192,28,0.085565
8192,24,0.066364
8192,24,0.079712
8192,23,0.068967
8192,27,0.081376
8192,27,0.078414
8192,25,0.072436
8192,23,0.090082
8192,28,0.089328
8192,29,0.086303
8192,27,0.082189
8192,32,0.095067
8192,23,0.071579
8192,25,0.079479
8192,23,0.082703
8192,20,0.059894
8192,25,0.081586
8192,21,0.065573
8192,26,0.083353
8192,20,0.061836
8192,26,0.076314
8192,22,0.058365
8192,22,0.059522
8192,25,0.070677
8192,24,0.066955
8192,27,0.077795
8192,21,0.059885
8192,31,0.102436
8192,27,0.071201
8192,22,0.071015
8192,17,0.056754
8192,25,0.073060
8192,22,0.061648
8192,18,0.056459
8192,22,0.075539
8192,20,0.068301
8192,22,0.079196
8192,29,0.088032
8192,23,0.073086
8192,18,0.059780
8192,24,0.091968
8192,23,0.085118
8192,22,0.079209
8192,18,0.085505
8192,22,0.074256
8192,22,0.069242
8192,25,0.082641
8192,27,0.089111
8192,19,0.057857
8192,23,0.067823
8192,22,0.062367
8192,24,0.070053
8192,20,0.055947
8192,20,0.055552
8192,24,0.067093
8192,27,0.096141
8192,28,0.083649
8192,28,0.088362
8192,23,0.070869
8192,20,0.058709
8192,24,0.069110
8192,23,0.070339
8192,24,0.093561
8192,24,0.081638
8192,23,0.067563
8192,23,0.066218
8192,23,0.068313
8192,20,0.066423
8192,22,0.071190
8192,24,0.083685
8192,22,0.078077
8192,26,0.082643
8192,27,0.087031
8192,23,0.072636
8192,24,0.070472
8192,27,0.090274
8192,21,0.060211
8192,23,0.078110
8192,24,0.073978
8192,22,0.064884
8192,25,0.071324
8192,26,0.081104
8192,25,0.077596
8192,27,0.073804
8192,22,0.068481
8192,21,0.060350
8192,24,0.068260
8192,22,0.059284
8192,21,0.060952
8192,24,0.088867
8192,20,0.073241
8192,19,0.074700
8192,24,0.065925
8192,25,0.083982
8192,23,0.074363
8192,23,0.062622
8192,27,0.091529
8192,25,0.079809
8192,25,0.088056
8192,21,0.070920
8192,23,0.070299
8192,26,0.074064
8192,26,0.124318
8192,25,0.072021
8192,27,0.086821
8192,19,0.058935
8192,25,0.077977
8192,21,0.071259
8192,23,0.070195
8192,23,0.066283
8192,20,0.056367
8192,26,0.073169
8192,21,0.060980
8192,23,0.073101
8192,19,0.056829
8192,24,0.069787
8192,19,0.060234
8192,20,0.086208
8192,21,0.076037
8192,20,0.070026
8192,21,0.068680
8192,28,0.092152
8192,21,0.070808
8192,25,0.074542
8192,23,0.083052
8192,21,0.063765
8192,25,0.071361
8192,19,0.055063
8192,24,0.073929
8192,25,0.072350
8192,25,0.070283
8192,24,0.072111
8192,23,0.074921
8192,19,0.066860
8192,21,0.065008
8192,25,0.077545
8192,26,0.074567
8192,21,0.064894
8192,19,0.076074
8192,25,0.076310
8192,22,0.062383
8192,32,0.089264
8192,26,0.082460
8192,26,0.081269
8192,23,0.084372
8192,20,0.065550
8192,30,0.111769
8192,23,0.073638
8192,18,0.059058
8192,25,0.072929
8192,22,0.085601
8192,25,0.090783
8192,18,0.052032
8192,20,0.059056
8192,24,0.067113
8192,26,0.074246
8192,19,0.057612
8192,22,0.067410
8192,25,0.072346
8192,25,0.075658
8192,22,0.064101
8192,25,0.067896
8192,28,0.078462
8192,24,0.068675
8192,19,0.054077
8192,31,0.089754
8192,20,0.070682
8192,24,0.079918
8192,31,0.088550
8192,24,0.083409
8192,20,0.057538
8192,30,0.093798
8192,24,0.118497
8192,20,0.093198
8192,23,0.078650
8192,33,0.106572
8192,20,0.079015
8192,21,0.082770
8192,20,0.069118
8192,25,0.087566
8192,21,0.060503
8192,23,0.070965
8192,26,0.076594
8192,24,0.068610
8192,24,0.073220
8192,15,0.043870
8192,27,0.074682
8192,27,0.079872
8192,20,0.058753
8192,28,0.079891
8192,23,0.064009
8192,18,0.052368
8192,25,0.067746
8192,20,0.056233
8192,26,0.073482
8192,16,0.044355
8192,21,0.065936
8192,25,0.075096
8192,26,0.074456
8192,19,0.061251
8192,22,0.108713
8192,27,0.097765
8192,22,0.072367
8192,27,0.082494
8192,26,0.092162
8192,22,0.071335
8192,26,0.079340
8192,24,0.075372
8192,23,0.070023
8192,19,0.063510
8192,30,0.086783
8192,25,0.077940
8192,29,0.095288
8192,23,0.074577
8192,22,0.074808
8192,29,0.094944
8192,25,0.086240
8192,22,0.078487
8192,25,0.083571
8192,25,0.107980
8192,20,0.073423
8192,22,0.080147
8192,21,0.096173
8192,24,0.103716
8192,22,0.124880
8192,22,0.099527
8192,19,0.106035
8192,24,0.118067
8192,23,0.128005
8192,24,0.101350
8192,21,0.083212
8192,23,0.082228
8192,21,0.089314
8192,26,0.091446
8192,24,0.113325
8192,24,0.101112
8192,20,0.066786
8192,34,0.104820
8192,23,0.067429
8192,23,0.068623
8192,21,0.059615
8192,21,0.073034
8192,22,0.067731
8192,24,0.078244
8192,24,0.080329
8192,24,0.078720
8192,22,0.072049
8192,24,0.070936
8192,30,0.100001
8192,37,0.144181
8192,22,0.069645
8192,22,0.074619
8192,22,0.070688
8192,21,0.077509
8192,25,0.076197
8192,29,0.082451
8192,26,0.176654
8192,26,0.082826
8192,22,0.065541
8192,23,0.069156
8192,24,0.070370
8192,22,0.070411
8192,27,0.076428
8192,20,0.058065
8192,21,0.062123
8192,25,0.069500
8192,29,0.094754
8192,22,0.066487
8192,24,0.076756
8192,26,0.082394
8192,27,0.076618
8192,21,0.064768
8192,22,0.073565
8192,24,0.083564
8192,25,0.133478
8192,26,0.120854
8192,25,0.093900
8192,20,0.072563
8192,23,0.076856
8192,27,0.087956
8192,18,0.053779
8192,26,0.074915
8192,18,0.055624
8192,23,0.083933
8192,22,0.075430
8192,25,0.071822
8192,23,0.065788
8192,20,0.060785
8192,21,0.061747
8192,23,0.066326
8192,25,0.070090
8192,22,0.062232
8192,20,0.055571
8192,21,0.065225
8192,26,0.073860
8192,25,0.076778
8192,24,0.066008
8192,25,0.070999
8192,29,0.082364
8192,17,0.049566
8192,26,0.074872
8192,23,0.079131
8192,24,0.088574
8192,25,0.080157
8192,26,0.070460
8192,22,0.062858
8192,27,0.072454
8192,25,0.066667
8192,28,0.083610
8192,23,0.062512
8192,21,0.058891
8192,27,0.074883
8192,20,0.055030
8192,22,0.063563
8192,19,0.051409
8192,26,0.069339
8192,23,0.062320
8192,20,0.052497
8192,26,0.071095
8192,22,0.059463
8192,25,0.066455
8192,26,0.067138
8192,24,0.068846
8192,22,0.060763
8192,24,0.073437
8192,20,0.055089
8192,18,0.051376
8192,24,0.065466
8192,19,0.050204
8192,25,0.071323
8192,24,0.065931
8192,24,0.068407
8192,27,0.104113
8192,29,0.092012
8192,30,0.079269
8192,27,0.084203
8192,23,0.072063
8192,25,0.072212
8192,25,0.081895
8192,27,0.085606
8192,25,0.064238
8192,20,0.057013
8192,24,0.070355
8192,22,0.067958
8192,19,0.048403
8192,21,0.054753
8192,23,0.069538
8192,22,0.057916
8192,20,0.056465
8192,23,0.062477
8192,17,0.045613
8192,25,0.072460
8192,22,0.069726
8192,29,0.084228
8192,22,0.059440
8192,29,0.076241
8192,23,0.070408
8192,20,0.054606
8192,28,0.075211
8192,27,0.088496
8192,22,0.070136
8192,24,0.096081
8192,25,0.082879
8192,23,0.071059
8192,23,0.063556
8192,19,0.058213
8192,25,0.075061
8192,25,0.077461
8192,28,0.091297
8192,24,0.084135
8192,22,0.068838
8192,18,0.058227
8192,25,0.078003
8192,26,0.077669
8192,28,0.089287
8192,32,0.094962
8192,19,0.059607
8192,27,0.094086
8192,27,0.098220
8192,26,0.093773
8192,23,0.077106
8192,24,0.077614
8192,20,0.057636
8192,21,0.062668
8192,24,0.067736
8192,18,0.055435
8192,26,0.075292
8192,27,0.085822
8192,26,0.088358
8192,26,0.089659
8192,18,0.053573
8192,28,0.080270
8192,23,0.068870
8192,26,0.078639
8192,23,0.074775
8192,19,0.056338
8192,23,0.064479
8192,23,0.062015
8192,28,0.078605
8192,26,0.072882
8192,20,0.059972
8192,25,0.073217
8192,25,0.069755
8192,20,0.054621
8192,31,0.086407
8192,26,0.075250
8192,26,0.081252
8192,22,0.067886
8192,21,0.057605
8192,24,0.139191
8192,30,0.093878
8192,26,0.082526
8192,19,0.065610
8192,23,0.087324
8192,27,0.115470
8192,25,0.106456
8192,27,0.081667
8192,22,0.070648
8192,23,0.066806
8192,19,0.053644
8192,24,0.074293
8192,23,0.062203
8192,26,0.079908
8192,21,0.059278
8192,28,0.076428
8192,23,0.060229
8192,28,0.071012
8192,24,0.067320
8192,28,0.083125
8192,23,0.072091
8192,21,0.064224
8192,26,0.070560
8192,28,0.082184
8192,27,0.072031
8192,20,0.061521
8192,27,0.076520
8192,25,0.069873
8192,15,0.039684
8192,25,0.064432
8192,23,0.060135
8192,22,0.066426
8192,29,0.160369
8192,19,0.090226
8192,26,0.098376
8192,27,0.087284
8192,29,0.088665
8192,22,0.067131
8192,19,0.060559
8192,26,0.077659
8192,21,0.061464
8192,24,0.072373
8192,23,0.072028
8192,26,0.075277
8192,24,0.068733
8192,27,0.075367
8192,24,0.077266
8192,22,0.068804
8192,26,0.073825
8192,24,0.065614
8192,21,0.066512
8192,26,0.068821
8192,22,0.064119
8192,22,0.059999
8192,23,0.068231
8192,15,0.039881
8192,21,0.057450
8192,22,0.071660
8192,24,0.068351
8192,20,0.057288
8192,26,0.069350
8192,21,0.055556
8192,21,0.074452
8192,20,0.061326
8192,25,0.099763
8192,33,0.087226
8192,23,0.066157
8192,27,0.073970
8192,29,0.089626
8192,20,0.057295
